,problem,dim,n_init,n_iter,metric,solution_f,seed,iteration,nu,length_scale,metric_values,x,f,f_model,time,x_best,f_best
699,bbob.discus,8,40,80,suitability_ext,-101.09,5,100,1.0,14.564974160109909,0.9213359654023439,"[0.2148957831401876, -5.0, 5.0, -5.0, -5.0, 5.0, 5.0, -5.0]",1002592.9671277269,8508678.410064466,9.05188274383545,"[3.063958884090501, -0.46361335381663127, 1.051321627880588, 5.0, 1.5434116055436204, 5.0, 5.0, 2.4859250345473716]",919.438611520443
700,bbob.discus,8,40,80,suitability_ext,-101.09,5,101,1.0,14.538507241578356,0.9208443945272616,"[1.0260484146194704, -5.0, 5.0, -1.6906007719547673, -1.2841661728644693, 5.0, -0.09473601006447559, -5.0]",47694.378138115164,147569.95154488273,9.711566686630249,"[3.063958884090501, -0.46361335381663127, 1.051321627880588, 5.0, 1.5434116055436204, 5.0, 5.0, 2.4859250345473716]",919.438611520443
701,bbob.discus,8,40,80,suitability_ext,-101.09,5,102,1.0,14.597622129531453,0.9196204632790387,"[0.47720000516214683, -0.8991127981377425, 5.0, 0.33154186458325446, 1.0056095215700767, 5.0, 5.0, -1.2468972080557337]",174881.54240773205,546518.3993568067,8.872356414794922,"[3.063958884090501, -0.46361335381663127, 1.051321627880588, 5.0, 1.5434116055436204, 5.0, 5.0, 2.4859250345473716]",919.438611520443
702,bbob.discus,8,40,80,suitability_ext,-101.09,5,103,1.0,14.654474954612894,0.9186190192454181,"[-5.0, 5.0, -5.0, 5.0, -5.0, 5.0, -5.0, 4.523294118207577]",5312314.226597009,5194740.725559235,9.017979145050049,"[3.063958884090501, -0.46361335381663127, 1.051321627880588, 5.0, 1.5434116055436204, 5.0, 5.0, 2.4859250345473716]",919.438611520443
703,bbob.discus,8,40,80,suitability_ext,-101.09,5,104,1.0,14.667143458223634,0.9186413535436608,"[3.8272267971571376, 0.5738992112160658, -5.0, 5.0, 0.3921490508862901, 5.0, 5.0, 5.0]",1257.5667973168927,3101451.6833639313,10.234746217727661,"[3.063958884090501, -0.46361335381663127, 1.051321627880588, 5.0, 1.5434116055436204, 5.0, 5.0, 2.4859250345473716]",919.438611520443
704,bbob.discus,8,40,80,suitability_ext,-101.09,5,105,1.0,14.697737629671522,0.9191026994657799,"[3.063958884090501, -0.46361335381663127, 1.051321627880588, 5.0, 1.5434116055436204, 5.0, 5.0, 2.4859250345473716]",919.438611520443,-923012.3658730034,10.582478523254395,"[3.063958884090501, -0.46361335381663127, 1.051321627880588, 5.0, 1.5434116055436204, 5.0, 5.0, 2.4859250345473716]",919.438611520443
705,bbob.discus,8,40,80,suitability_ext,-101.09,5,106,1.0,14.751601426309977,0.9185097229659638,"[-5.0, 1.6534344562287255, 5.0, 5.0, 5.0, 5.0, -5.0, -5.0]",987360.6480376645,2874807.046489101,9.699541330337524,"[3.063958884090501, -0.46361335381663127, 1.051321627880588, 5.0, 1.5434116055436204, 5.0, 5.0, 2.4859250345473716]",919.438611520443
706,bbob.discus,8,40,80,suitability_ext,-101.09,5,107,1.0,14.785780944452947,0.9176060300462436,"[-5.0, -5.0, 5.0, 5.0, -5.0, -1.127941605840633, 0.5709601982657547, -5.0]",545851.0494709876,-174193.54264020175,9.667681455612183,"[3.063958884090501, -0.46361335381663127, 1.051321627880588, 5.0, 1.5434116055436204, 5.0, 5.0, 2.4859250345473716]",919.438611520443
707,bbob.discus,8,40,80,suitability_ext,-101.09,5,108,1.0,14.834012274684074,0.9167542204314786,"[-5.0, 5.0, 5.0, -5.0, -5.0, 5.0, 5.0, -5.0]",837653.3686121338,8692092.988443796,9.710232734680176,"[3.063958884090501, -0.46361335381663127, 1.051321627880588, 5.0, 1.5434116055436204, 5.0, 5.0, 2.4859250345473716]",919.438611520443
708,bbob.discus,8,40,80,suitability_ext,-101.09,5,109,1.0,14.801748436210973,0.9167781742491823,"[-5.0, 5.0, 5.0, -5.0, 3.2751578646928015, 5.0, 5.0, -5.0]",271309.4504227089,5560605.204535936,10.274264097213745,"[3.063958884090501, -0.46361335381663127, 1.051321627880588, 5.0, 1.5434116055436204, 5.0, 5.0, 2.4859250345473716]",919.438611520443
709,bbob.discus,8,40,80,suitability_ext,-101.09,5,110,1.0,14.801506258867814,0.9158063703659102,"[-5.0, -5.0, 5.0, -5.0, -5.0, 5.0, -5.0, -5.0]",5245917.892625675,3626548.8967652526,10.535181283950806,"[3.063958884090501, -0.46361335381663127, 1.051321627880588, 5.0, 1.5434116055436204, 5.0, 5.0, 2.4859250345473716]",919.438611520443
710,bbob.discus,8,40,80,suitability_ext,-101.09,5,111,1.0,14.806193439214285,0.9174022926804979,"[-5.0, -5.0, 5.0, -0.11170489597596583, 1.0562844881724007, -1.8603419362020899, 5.0, -0.8752041240372774]",474909.314297632,2004565.564332555,10.4141685962677,"[3.063958884090501, -0.46361335381663127, 1.051321627880588, 5.0, 1.5434116055436204, 5.0, 5.0, 2.4859250345473716]",919.438611520443
711,bbob.discus,8,40,80,suitability_ext,-101.09,5,112,1.0,14.848431317987842,0.9160419946066919,"[-5.0, 5.0, 5.0, -0.8497480732265068, -0.35495343633937826, 5.0, 1.9511171096771152, -5.0]",396394.3687117069,-686020.8680592962,10.74773120880127,"[3.063958884090501, -0.46361335381663127, 1.051321627880588, 5.0, 1.5434116055436204, 5.0, 5.0, 2.4859250345473716]",919.438611520443
712,bbob.discus,8,40,80,suitability_ext,-101.09,5,113,1.0,14.88988691377803,0.9159227152698776,"[1.4023924306499576, -5.0, -5.0, 5.0, -5.0, 5.0, -5.0, 0.9909064021685431]",1676603.4141806548,-202044.96020023897,11.061299562454224,"[3.063958884090501, -0.46361335381663127, 1.051321627880588, 5.0, 1.5434116055436204, 5.0, 5.0, 2.4859250345473716]",919.438611520443
713,bbob.discus,8,40,80,suitability_ext,-101.09,5,114,1.0,14.912003827174043,0.9155988793453285,"[3.042982624948114, -2.0763246093517576, 5.0, 5.0, 5.0, 5.0, 0.49812187755159193, 3.195061658341895]",464708.47340690816,2664678.45991836,12.267292499542236,"[3.063958884090501, -0.46361335381663127, 1.051321627880588, 5.0, 1.5434116055436204, 5.0, 5.0, 2.4859250345473716]",919.438611520443
714,bbob.discus,8,40,80,suitability_ext,-101.09,5,115,1.0,14.942199246225393,0.9155513815966546,"[-0.3372607267700632, -5.0, 5.0, 5.0, -1.2870479349072803, 2.0756538056195044, -1.2309392947726583, -5.0]",385850.6835335,-167282.845868757,10.806793928146362,"[3.063958884090501, -0.46361335381663127, 1.051321627880588, 5.0, 1.5434116055436204, 5.0, 5.0, 2.4859250345473716]",919.438611520443
715,bbob.discus,8,40,80,suitability_ext,-101.09,5,116,1.0,14.988353178537844,0.9141671993100108,"[-1.288160628854089, 0.4376705169763821, 5.0, 5.0, -0.8274237852154946, 5.0, -5.0, -5.0]",467842.23346876283,1128368.028647636,11.180150032043457,"[3.063958884090501, -0.46361335381663127, 1.051321627880588, 5.0, 1.5434116055436204, 5.0, 5.0, 2.4859250345473716]",919.438611520443
716,bbob.discus,8,40,80,suitability_ext,-101.09,5,117,1.0,15.028827001726823,0.9145002182644576,"[-5.0, 5.0, 0.9725259867072135, -5.0, -0.15322974662534286, 5.0, 5.0, -0.4094204462320038]",3007524.235658416,2525035.7199386237,12.340077638626099,"[3.063958884090501, -0.46361335381663127, 1.051321627880588, 5.0, 1.5434116055436204, 5.0, 5.0, 2.4859250345473716]",919.438611520443
717,bbob.discus,8,40,80,suitability_ext,-101.09,5,118,1.0,15.052656697959122,0.9138078226532863,"[-5.0, -0.5065159499119515, 5.0, -5.0, -3.4399444515766637, 5.0, 5.0, -5.0]",6799149.267294287,2272950.8678298397,12.208857297897339,"[3.063958884090501, -0.46361335381663127, 1.051321627880588, 5.0, 1.5434116055436204, 5.0, 5.0, 2.4859250345473716]",919.438611520443
718,bbob.discus,8,40,80,suitability_ext,-101.09,5,119,1.0,15.014074666908508,0.914423663125121,"[5.0, -5.0, -0.7762480732118209, 5.0, 2.9520249667291543, 5.0, 5.0, -1.0477828864260212]",9099.318411414632,-775309.369641358,13.528028964996338,"[3.063958884090501, -0.46361335381663127, 1.051321627880588, 5.0, 1.5434116055436204, 5.0, 5.0, 2.4859250345473716]",919.438611520443
719,bbob.discus,8,40,80,suitability_ext,-101.09,5,120,1.0,15.058056493922258,0.9136846451436572,"[3.402201644876188, -5.0, 5.0, 0.007783416654072563, -1.4650145052169312, 5.0, 5.0, -5.0]",241484.36435475922,-239102.5472157076,11.76666808128357,"[3.063958884090501, -0.46361335381663127, 1.051321627880588, 5.0, 1.5434116055436204, 5.0, 5.0, 2.4859250345473716]",919.438611520443
720,bbob.discus,8,40,80,suitability_ext,-101.09,6,1,,,,"[3.6154589121320146, -4.5858177174533346, -4.592266809948844, 0.6563758086030287, -3.4968612475466165, -3.1581890681517866, -1.9185809826261235, 1.1675091361536358]",31699958.768131413,,,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
721,bbob.discus,8,40,80,suitability_ext,-101.09,6,2,,,,"[1.0800205847089934, 2.4692569062782024, 0.9870676920040564, -0.7125478367021971, 0.7477760486161413, 2.2553081094536758, -2.4567507564547633, -0.19630273983159263]",15873169.542180726,,,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
722,bbob.discus,8,40,80,suitability_ext,-101.09,6,3,,,,"[-1.2620208717506367, -3.551859816551744, -3.962466407773803, -1.8581237029137574, -1.1568669834257683, -4.280570599702741, -3.2965840796694574, 1.8756830218146314]",18873478.83214828,,,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
723,bbob.discus,8,40,80,suitability_ext,-101.09,6,4,,,,"[-1.9398666442055839, 3.615035698913891, 3.2232799803577397, 0.28345348037128026, 3.215085272606462, -2.6099144393780724, 4.603287631638883, 2.1702126244008983]",16836856.1777884,,,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
724,bbob.discus,8,40,80,suitability_ext,-101.09,6,5,,,,"[-4.854513541470973, 1.7782588772933448, 1.1364660746034687, 2.615188221873699, 0.7573777119647973, 0.9310042158916012, -4.973697546971946, -4.840463880357191]",2165198.771290418,,,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
725,bbob.discus,8,40,80,suitability_ext,-101.09,6,6,,,,"[-1.5780102543523329, -3.970322298612235, -2.0163741870426093, 0.7833362195222717, 2.79305809539332, -2.473678710275138, 0.9850606831425388, 4.6902986013614]",2217079.4256264125,,,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
726,bbob.discus,8,40,80,suitability_ext,-101.09,6,7,,,,"[-4.443788403802481, -0.8592125219573292, 3.7486717103430927, 2.076845094742632, -3.1999424184915286, 1.5065937649416137, -3.7876660323521314, -4.06298874373199]",108573.41352455888,,,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
727,bbob.discus,8,40,80,suitability_ext,-101.09,6,8,,,,"[1.2896598519908782, 3.2270477190927096, -2.318567642079593, -1.3629406766690009, 1.6454142922767705, 2.864316517653677, -3.2171710656401906, -3.907815838379724]",20426776.202258166,,,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
728,bbob.discus,8,40,80,suitability_ext,-101.09,6,9,,,,"[-4.663500019813955, 3.8519446078972734, -2.5527071612934713, 0.13758522276169316, 3.5031154022659123, -4.227307606556932, 3.558138896819118, -1.383420416265928]",14373753.542825885,,,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
729,bbob.discus,8,40,80,suitability_ext,-101.09,6,10,,,,"[-0.4672164426588381, -2.1577206165583567, 1.4006076834693415, -3.1315799157764572, -2.7996458800078377, -0.893205035328533, 1.421593868078796, 3.8046501687964707]",6579601.053718323,,,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
730,bbob.discus,8,40,80,suitability_ext,-101.09,6,11,,,,"[-4.206880105662072, 1.2515509227448431, 2.291256720350397, -0.7648158402423046, -0.18108141932009847, 4.797955124267455, 0.03193944475441235, -4.622918040439005]",1601633.0852957575,,,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
731,bbob.discus,8,40,80,suitability_ext,-101.09,6,12,,,,"[-0.6189779025612525, 1.117296596598372, -0.2887333194591468, -1.239238842613306, -3.996751068126728, 1.9342542237700835, -4.23933403517497, -3.0520545256172897]",9490666.451123077,,,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
732,bbob.discus,8,40,80,suitability_ext,-101.09,6,13,,,,"[4.728814068698945, 0.3169425621859787, -3.454101536479423, 3.7000678659513007, 0.26156066295881253, -3.8499331679595596, -0.7964670241767839, 0.42485638324795083]",67150675.13557337,,,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
733,bbob.discus,8,40,80,suitability_ext,-101.09,6,14,,,,"[0.7217972240935548, -2.692955228833527, 0.17867179163210878, 2.3266759764067126, 1.8847739769483205, -1.7812432581850923, 3.353188637913366, -2.241793861743565]",11041086.234574484,,,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
734,bbob.discus,8,40,80,suitability_ext,-101.09,6,15,,,,"[-3.0462176260465683, 4.00935636169941, -1.5295175999902186, 1.8558931144570732, -1.5433943253139364, 0.2510069599431404, 3.8625526799643435, -2.9679304836381526]",2612712.883669463,,,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
735,bbob.discus,8,40,80,suitability_ext,-101.09,6,16,,,,"[-0.1768758854847654, -0.6121405167771838, -4.314903095818287, -2.4680261205893705, -3.7213186051385883, -0.44600836192435, -1.201716651224181, -3.260434260303737]",13664544.298379604,,,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
736,bbob.discus,8,40,80,suitability_ext,-101.09,6,17,,,,"[4.445244292896518, 1.6113654293229374, -1.269640462671867, 4.602437926495025, -4.986813762802757, 1.4115519968194388, -4.422593973129718, 3.699525884046995]",24957122.25814129,,,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
737,bbob.discus,8,40,80,suitability_ext,-101.09,6,18,,,,"[1.5508820269121593, -1.974110498718007, -3.7038086635148675, 1.139813900731701, -0.5870613455929732, -3.2709368934324194, -4.711995352533718, 0.024044932337479175]",38874869.95248225,,,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
738,bbob.discus,8,40,80,suitability_ext,-101.09,6,19,,,,"[4.110379617632052, 0.058968410459467435, 2.943027319306033, -3.9389879414911757, -2.5624413356722107, -0.18226618601309674, 3.247007039132722, 0.6538257083629713]",34671579.88522028,,,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
739,bbob.discus,8,40,80,suitability_ext,-101.09,6,20,,,,"[-0.809547730911718, -2.260105255957326, -2.814871327915894, -2.729638475754467, 3.924365163436013, -0.5291069277499982, 0.3332987420043567, -0.9430687599080105]",7852565.782558276,,,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
740,bbob.discus,8,40,80,suitability_ext,-101.09,6,21,,,,"[0.9138022328969866, -4.230806478258033, -0.6742823469026806, 4.365613493344723, -2.474148458755127, -1.4522478283800822, -1.6510642068091408, 2.6871793732751]",7168216.486741914,,,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
741,bbob.discus,8,40,80,suitability_ext,-101.09,6,22,,,,"[2.3693753104416357, -4.905142857740577, -3.2242196694637775, 4.015280179294029, -4.015350076517989, 1.1183156797639136, -2.2342988500663488, 4.3922450757775415]",1865514.4421784452,,,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
742,bbob.discus,8,40,80,suitability_ext,-101.09,6,23,,,,"[2.561551170910505, 2.192561722470307, -4.217787950965621, -3.5435927337651867, 4.184528903269891, 4.438545667718829, 2.2144754892330507, -4.417360811068955]",10083890.560971776,,,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
743,bbob.discus,8,40,80,suitability_ext,-101.09,6,24,,,,"[-3.4606900473842863, 3.4606096854968023, 3.4501997071599764, 4.900653674266909, 2.424779243940341, 2.590506363137399, 4.470735246212422, 1.6043439931237469]",551781.79428807,,,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
744,bbob.discus,8,40,80,suitability_ext,-101.09,6,25,,,,"[3.874082289394087, -4.279363077190151, -1.1120333233520747, -0.3436939223802362, 2.733134438694762, 0.1685301154592045, -2.9106742894818107, 4.781175822152029]",17318487.314001504,,,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
745,bbob.discus,8,40,80,suitability_ext,-101.09,6,26,,,,"[3.011843174956189, 4.81585633570668, -0.10204227047085279, 1.7127909340839231, 1.0792202477118815, -3.6432753957410053, 1.0347066486251038, -2.3140318517959004]",73811910.42109556,,,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
746,bbob.discus,8,40,80,suitability_ext,-101.09,6,27,,,,"[-2.164224259969366, -0.27337195820525295, 2.172612653437885, 3.3922161295743845, 2.0486611312726417, -1.5869266913884807, -1.4047224531369453, 0.7534934387340346]",7991162.038715379,,,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
747,bbob.discus,8,40,80,suitability_ext,-101.09,6,28,,,,"[-1.236568576540376, 4.3805969645695715, 3.947674353372891, -0.15387194585579245, -0.9483835524762814, 3.10153131832649, 1.8130768262892811, 3.446668623656471]",1993923.840379107,,,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
748,bbob.discus,8,40,80,suitability_ext,-101.09,6,29,,,,"[-2.8214519112168253, -3.289051011291927, 4.48560746304195, 3.134877399717233, -2.1932938557324713, -2.0936019298447217, 2.511714763404507, 1.4121517700797241]",626986.2777847225,,,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
749,bbob.discus,8,40,80,suitability_ext,-101.09,6,30,,,,"[1.9048142464015765, 2.536909672048645, 0.5849300161877293, -1.6335880940674254, -1.809028628144083, 3.978107908216362, 0.7090606245303483, -3.541344585013513]",9882671.566000232,,,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
750,bbob.discus,8,40,80,suitability_ext,-101.09,6,31,,,,"[-2.604725394004187, -0.0826780636735549, 1.8632136165735158, -4.064959703451638, -4.420687480011951, -4.986533333694314, -0.45445361270008533, 2.3558708160892428]",24912089.924460083,,,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
751,bbob.discus,8,40,80,suitability_ext,-101.09,6,32,,,,"[-3.5646618991411705, 2.8022533342839058, 2.5409543748889156, 2.9764668679295507, -4.711607262614023, 2.019948781760201, 4.949394426582513, 4.20413205102491]",2045130.4199516731,,,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
752,bbob.discus,8,40,80,suitability_ext,-101.09,6,33,,,,"[-2.431590296071154, -3.1201032674789255, 4.2315095907665405, 3.8466524539700657, -0.4572984164567382, 4.567701298304279, -0.5127218054037321, 2.989331325376453]",7368865.825114871,,,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
753,bbob.discus,8,40,80,suitability_ext,-101.09,6,34,,,,"[0.37050607801756463, 0.585569499858881, 4.769839054908164, -3.4277592287887186, 4.33050061173793, -4.718805000871362, 1.6482954712350972, -1.7929845515985092]",62479463.19781924,,,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
754,bbob.discus,8,40,80,suitability_ext,-101.09,6,35,,,,"[3.4712530741900682, -1.3392764494328144, 1.533892237673701, -4.387244225643023, 0.23911076367563933, 0.5232277483620766, 4.044069395314638, -0.26395270807106996]",21157286.18496605,,,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
755,bbob.discus,8,40,80,suitability_ext,-101.09,6,36,,,,"[2.8035065605183886, 4.704388945030724, -1.7625693591974754, 1.401098889716005, 4.573611489524968, 3.682746489278145, -2.6079625927557384, -2.709811231923328]",24140701.608059637,,,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
756,bbob.discus,8,40,80,suitability_ext,-101.09,6,37,,,,"[4.969635396887249, -1.6601113287906601, 4.671246729915239, -2.765378496704748, 4.809109882815118, -1.1685911340677588, 2.8847164701160253, -1.6167418519093397]",56127187.79621783,,,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
757,bbob.discus,8,40,80,suitability_ext,-101.09,6,38,,,,"[2.152905877435451, -2.919988616878689, -0.7523508490607096, -2.027166067516861, -1.271267287176245, -2.7771037684341016, -3.63845552994396, -1.1042209392457014]",43832071.21961395,,,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
758,bbob.discus,8,40,80,suitability_ext,-101.09,6,39,,,,"[0.08579091838566555, 0.8694028991846583, 0.30431721031747294, -4.675685263111772, 3.491275929223942, 4.228161121464463, -0.16621828646405756, 3.0367852459027134]",1937221.4205715891,,,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
759,bbob.discus,8,40,80,suitability_ext,-101.09,6,40,,,,"[-3.956306837826417, -1.0228582334777379, -4.900256485222747, -4.7874935490489205, 1.4247605359594946, 3.287301215354729, 2.3445806635851696, -0.7093798020059303]",3190632.562938149,,,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
760,bbob.discus,8,40,80,suitability_ext,-101.09,6,41,1.0,12.477066983510989,0.9660205900209556,"[-5.0, -5.0, -4.732686021216272, 5.0, -1.8624375590790525, 4.452077894619234, 5.0, -0.7158405346397335]",36081281.649360724,-5802058.446741559,2.486809253692627,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
761,bbob.discus,8,40,80,suitability_ext,-101.09,6,42,1.0,10.510828906121496,0.9624457033173169,"[-5.0, 1.7772930381075842, -1.8956963225986176, -1.4112584765277065, -1.8191522301727778, 5.0, -3.4735669223685885, 5.0]",6137228.907977899,-160306.86598287523,2.8096468448638916,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
762,bbob.discus,8,40,80,suitability_ext,-101.09,6,43,1.0,10.44780337562945,0.9613050589363262,"[-5.0, 4.308844825122135, -0.8762847675517047, -2.049372615479383, 5.0, 5.0, 5.0, 5.0]",7665482.6518179225,2719491.2220411506,3.2634353637695312,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
763,bbob.discus,8,40,80,suitability_ext,-101.09,6,44,1.0,10.415689373375264,0.9595455327939404,"[-5.0, 5.0, -0.02987525388531171, -5.0, -5.0, 5.0, 5.0, -1.6916367162734214]",3380667.9582947693,5395667.609840136,3.024548053741455,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
764,bbob.discus,8,40,80,suitability_ext,-101.09,6,45,1.0,10.50360568597272,0.9584294679007801,"[-5.0, 5.0, 5.0, 5.0, -5.0, 5.0, -1.5634438957944106, -2.290927253214423]",2314773.858276296,4353409.422766874,2.961577892303467,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
765,bbob.discus,8,40,80,suitability_ext,-101.09,6,46,1.0,10.607155680241661,0.9563090262891121,"[-5.0, -5.0, -3.7227886999381656, -5.0, 5.0, 5.0, -5.0, 5.0]",14803928.58875065,7547335.581789957,3.240445613861084,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
766,bbob.discus,8,40,80,suitability_ext,-101.09,6,47,1.0,10.501487966591148,0.9538777695769838,"[-5.0, -5.0, 2.0309863956217824, 5.0, -5.0, -0.6699960991398421, -5.0, 5.0]",2949277.2961552953,4642727.048526686,3.077522039413452,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
767,bbob.discus,8,40,80,suitability_ext,-101.09,6,48,1.0,10.593717742010485,0.9535821684005201,"[-5.0, -5.0, 5.0, -5.0, -5.0, 5.0, 5.0, 5.0]",28969002.439374957,8676270.737561908,3.185389995574951,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
768,bbob.discus,8,40,80,suitability_ext,-101.09,6,49,1.0,10.353136371110836,0.9537313718729648,"[-5.0, 0.2120369076139319, 0.3454401361840022, 0.7680140516158941, -0.10398722743370828, 1.2112112329759668, 1.668454176718777, 1.4052029086812188]",1578534.8590328628,-5390429.338379659,3.8179972171783447,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
769,bbob.discus,8,40,80,suitability_ext,-101.09,6,50,1.0,10.355951103188811,0.9523877839619852,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411,6982298.278729489,3.7476768493652344,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
770,bbob.discus,8,40,80,suitability_ext,-101.09,6,51,1.0,10.473040328247173,0.9509902782087083,"[-5.0, 5.0, 5.0, 5.0, 5.0, 5.0, -5.0, 5.0]",1773216.4536862231,8840787.421793746,3.8082046508789062,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
771,bbob.discus,8,40,80,suitability_ext,-101.09,6,52,1.0,10.530266787816775,0.9500973161601722,"[-5.0, 5.0, 4.891842252862817, -4.7131778131279445, -5.0, 5.0, -5.0, -5.0]",763889.3346654573,6935393.24617975,3.8463032245635986,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
772,bbob.discus,8,40,80,suitability_ext,-101.09,6,53,1.0,10.60269390112696,0.9490783695181543,"[-5.0, 5.0, 5.0, 5.0, -5.0, 5.0, -5.0, 5.0]",3311787.332809338,4724342.12692216,3.9556403160095215,"[-5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -3.6867894857477794, -5.0]",101.92460910376411
